query_time,dau,behaviors,mau,mau_lower,mau_upper,country,age_group,gender_alias
2024-06-01 05:31:11,1132,Lived in Netherlands (Formerly Expats - Netherlands),1300,1200,1400,DE,55-59,M
2024-06-01 05:31:21,0,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,DE,55-59,M
2024-06-01 05:31:32,8696,Lived in Poland (Formerly Expats - Poland),9500,8700,10300,DE,55-59,M
2024-06-01 05:31:42,2399,Lived in Portugal (Formerly Expats - Portugal),2250,2100,2400,DE,55-59,M
2024-06-01 05:31:53,7938,Lived in Romania (Formerly Expats - Romania),8600,7900,9300,DE,55-59,M
2024-06-01 05:32:03,599,Lived in Russia (Formerly Expats - Russia),1200,1100,1300,DE,55-59,M
2024-06-01 05:32:13,3017,Lived in Serbia (Formerly Expats - Serbia),3400,3100,3700,DE,55-59,M
2024-06-01 05:32:24,998,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,DE,55-59,M
2024-06-01 05:32:34,1030,Lived in Spain (Formerly Expats - Spain),1050,1000,1100,DE,55-59,M
2024-06-01 05:32:45,498,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,DE,55-59,M
2024-06-01 05:32:55,713,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,DE,55-59,M
2024-06-01 05:33:05,1273,Lived in United Kingdom (Formerly Expats - United Kingdom),1550,1400,1700,DE,55-59,M
2024-06-01 05:33:12,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,DE,55-59,M
2024-06-01 05:33:19,994,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,DE,55-59,M
2024-06-01 05:33:29,0,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,DE,55-59,M
2024-06-01 05:33:40,1234007,,1550000,1400000,1700000,DE,55-59,F
2024-06-01 05:33:51,118148,Lives abroad,134050,123200,144900,DE,55-59,F
2024-06-01 05:34:02,549,Lived in Austria (Formerly Expats - Austria),1050,1000,1100,DE,55-59,F
2024-06-01 05:34:12,497,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,DE,55-59,F
2024-06-01 05:34:22,799,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,DE,55-59,F
2024-06-01 05:34:33,664,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,DE,55-59,F
2024-06-01 05:34:43,497,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,DE,55-59,F
2024-06-01 05:34:54,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,DE,55-59,F
2024-06-01 05:35:05,798,Lived in France (Formerly Expats - France),1000,1000,1000,DE,55-59,F
2024-06-01 05:35:15,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,DE,55-59,F
2024-06-01 05:35:25,2281,Lived in Hungary (Formerly Expats - Hungary),2300,2100,2500,DE,55-59,F
2024-06-01 05:35:35,989,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,DE,55-59,F
2024-06-01 05:35:46,6006,Lived in Italy (Formerly Expats - Italy),6600,6100,7100,DE,55-59,F
2024-06-01 05:35:57,866,Lived in Lithuania (Formerly Expats - Lithuania),1100,1000,1200,DE,55-59,F
2024-06-01 05:36:07,863,Lived in Netherlands (Formerly Expats - Netherlands),1050,1000,1100,DE,55-59,F
2024-06-01 05:36:18,0,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,DE,55-59,F
2024-06-01 05:36:28,13407,Lived in Poland (Formerly Expats - Poland),15050,13800,16300,DE,55-59,F
2024-06-01 05:36:39,2107,Lived in Portugal (Formerly Expats - Portugal),2050,1900,2200,DE,55-59,F
2024-06-01 05:36:49,9368,Lived in Romania (Formerly Expats - Romania),9600,8800,10400,DE,55-59,F
2024-06-01 05:36:59,1831,Lived in Russia (Formerly Expats - Russia),2250,2100,2400,DE,55-59,F
2024-06-01 05:37:10,2479,Lived in Serbia (Formerly Expats - Serbia),2900,2700,3100,DE,55-59,F
2024-06-01 05:37:20,664,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,DE,55-59,F
2024-06-01 05:37:31,1154,Lived in Spain (Formerly Expats - Spain),1200,1100,1300,DE,55-59,F
2024-06-01 05:37:41,664,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,DE,55-59,F
2024-06-01 05:37:51,498,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,DE,55-59,F
2024-06-01 05:38:02,822,Lived in United Kingdom (Formerly Expats - United Kingdom),1050,1000,1100,DE,55-59,F
2024-06-01 05:38:09,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,DE,55-59,F
2024-06-01 05:38:17,832,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,DE,55-59,F
2024-06-01 05:38:27,989,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,DE,55-59,F
2024-06-01 05:38:38,3675385,,4700000,4300000,5100000,DE,60-,all
2024-06-01 05:38:49,399221,Lives abroad,478300,439500,517100,DE,60-,all
2024-06-01 06:24:03,3824,Lived in Austria (Formerly Expats - Austria),4700,4300,5100,DE,60-,all
2024-06-01 06:24:13,1048,Lived in Belgium (Formerly Expats - Belgium),1400,1300,1500,DE,60-,all
2024-06-01 06:24:23,2273,Lived in Czech Republic (Formerly Expats - Czech Republic),2950,2700,3200,DE,60-,all
2024-06-01 06:24:34,776,Lived in Denmark (Formerly Expats - Denmark),1300,1200,1400,DE,60-,all
2024-06-01 06:24:46,498,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,DE,60-,all
2024-06-01 06:24:56,598,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,DE,60-,all
2024-06-01 06:25:06,1964,Lived in France (Formerly Expats - France),3400,3100,3700,DE,60-,all
2024-06-01 06:25:17,664,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,DE,60-,all
2024-06-01 06:25:27,5995,Lived in Hungary (Formerly Expats - Hungary),6750,6200,7300,DE,60-,all
2024-06-01 06:25:38,748,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,DE,60-,all
2024-06-01 06:25:48,31060,Lived in Italy (Formerly Expats - Italy),34200,31400,37000,DE,60-,all
2024-06-01 06:25:59,1975,Lived in Lithuania (Formerly Expats - Lithuania),1950,1800,2100,DE,60-,all
2024-06-01 06:26:10,4827,Lived in Netherlands (Formerly Expats - Netherlands),6000,5500,6500,DE,60-,all
2024-06-01 06:26:20,855,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,DE,60-,all
2024-06-01 06:26:31,39139,Lived in Poland (Formerly Expats - Poland),48350,44400,52300,DE,60-,all
2024-06-01 06:26:42,5263,Lived in Portugal (Formerly Expats - Portugal),5450,5000,5900,DE,60-,all
2024-06-01 06:26:53,17900,Lived in Romania (Formerly Expats - Romania),19900,18300,21500,DE,60-,all
2024-06-01 06:27:04,4562,Lived in Russia (Formerly Expats - Russia),7500,6900,8100,DE,60-,all
2024-06-01 06:27:15,8344,Lived in Serbia (Formerly Expats - Serbia),9450,8700,10200,DE,60-,all
2024-06-01 06:27:26,1038,Lived in Slovakia (Formerly Expats - Slovakia),1200,1100,1300,DE,60-,all
2024-06-01 06:27:37,3524,Lived in Spain (Formerly Expats - Spain),4350,4000,4700,DE,60-,all
2024-06-01 06:27:47,1014,Lived in Sweden (Formerly Expats - Sweden),1100,1000,1200,DE,60-,all
2024-06-01 06:28:00,1427,Lived in Switzerland (Formerly Expats - Switzerland),1850,1700,2000,DE,60-,all
2024-06-01 06:28:11,4559,Lived in United Kingdom (Formerly Expats - United Kingdom),6450,5900,7000,DE,60-,all
2024-06-01 06:28:18,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,DE,60-,all
2024-06-01 06:28:22,1099,Lived in Latvia (Formerly Expats - Latvia),1200,1100,1300,DE,60-,all
2024-06-01 06:28:33,1198,Lived in Luxembourg (Formerly Expats - Luxembourg),1150,1100,1200,DE,60-,all
2024-06-01 06:28:44,1653636,,2200000,2000000,2400000,DE,60-,M
2024-06-01 06:28:55,198252,Lives abroad,247650,227600,267700,DE,60-,M
2024-06-01 06:29:06,1819,Lived in Austria (Formerly Expats - Austria),2400,2200,2600,DE,60-,M
2024-06-01 06:29:18,665,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,DE,60-,M
2024-06-01 06:29:28,823,Lived in Czech Republic (Formerly Expats - Czech Republic),1300,1200,1400,DE,60-,M
2024-06-01 06:29:39,249,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,DE,60-,M
2024-06-01 06:29:50,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,DE,60-,M
2024-06-01 06:30:01,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,DE,60-,M
2024-06-01 06:30:11,499,Lived in France (Formerly Expats - France),1600,1500,1700,DE,60-,M
2024-06-01 06:30:22,497,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,DE,60-,M
2024-06-01 06:30:34,2831,Lived in Hungary (Formerly Expats - Hungary),3250,3000,3500,DE,60-,M
2024-06-01 06:30:45,989,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,DE,60-,M
2024-06-01 06:30:57,18433,Lived in Italy (Formerly Expats - Italy),20450,18800,22100,DE,60-,M
2024-06-01 06:31:10,997,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,DE,60-,M
2024-06-01 06:31:22,1823,Lived in Netherlands (Formerly Expats - Netherlands),2900,2700,3100,DE,60-,M
2024-06-01 06:31:33,989,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,DE,60-,M
2024-06-01 06:31:45,14599,Lived in Poland (Formerly Expats - Poland),19550,18000,21100,DE,60-,M
2024-06-01 06:31:56,2744,Lived in Portugal (Formerly Expats - Portugal),2900,2700,3100,DE,60-,M
2024-06-01 06:32:07,7835,Lived in Romania (Formerly Expats - Romania),8600,7900,9300,DE,60-,M
2024-06-01 06:32:18,1354,Lived in Russia (Formerly Expats - Russia),2750,2500,3000,DE,60-,M
2024-06-01 06:32:30,3785,Lived in Serbia (Formerly Expats - Serbia),4550,4200,4900,DE,60-,M
2024-06-01 06:32:41,997,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,DE,60-,M
2024-06-01 06:32:52,1814,Lived in Spain (Formerly Expats - Spain),2100,1900,2300,DE,60-,M
2024-06-01 06:33:02,873,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,DE,60-,M
2024-06-01 06:33:14,554,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,DE,60-,M
2024-06-01 07:18:28,2499,Lived in United Kingdom (Formerly Expats - United Kingdom),3700,3400,4000,DE,60-,M
2024-06-01 07:18:35,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,DE,60-,M
2024-06-01 07:18:42,664,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,DE,60-,M
2024-06-01 07:18:52,997,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,DE,60-,M
2024-06-01 07:19:03,1941972,,2400000,2200000,2600000,DE,60-,F
2024-06-01 07:19:14,197594,Lives abroad,227000,208600,245400,DE,60-,F
2024-06-01 07:19:25,1963,Lived in Austria (Formerly Expats - Austria),2300,2100,2500,DE,60-,F
2024-06-01 07:19:35,798,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,DE,60-,F
2024-06-01 07:19:46,1420,Lived in Czech Republic (Formerly Expats - Czech Republic),1700,1600,1800,DE,60-,F
2024-06-01 07:19:56,798,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,DE,60-,F
2024-06-01 07:20:06,497,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,DE,60-,F
2024-06-01 07:20:17,497,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,DE,60-,F
2024-06-01 07:20:27,1518,Lived in France (Formerly Expats - France),1750,1600,1900,DE,60-,F
2024-06-01 07:20:37,989,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,DE,60-,F
2024-06-01 07:20:49,3026,Lived in Hungary (Formerly Expats - Hungary),3400,3100,3700,DE,60-,F
2024-06-01 07:20:59,664,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,DE,60-,F
2024-06-01 07:21:10,12827,Lived in Italy (Formerly Expats - Italy),13800,12700,14900,DE,60-,F
2024-06-01 07:21:20,1465,Lived in Lithuania (Formerly Expats - Lithuania),1500,1400,1600,DE,60-,F
2024-06-01 07:21:31,2979,Lived in Netherlands (Formerly Expats - Netherlands),3050,2800,3300,DE,60-,F
2024-06-01 07:21:43,831,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,DE,60-,F
2024-06-01 07:21:53,24742,Lived in Poland (Formerly Expats - Poland),28200,25900,30500,DE,60-,F
2024-06-01 07:22:04,2361,Lived in Portugal (Formerly Expats - Portugal),2500,2300,2700,DE,60-,F
2024-06-01 07:22:14,9827,Lived in Romania (Formerly Expats - Romania),10850,10000,11700,DE,60-,F
2024-06-01 07:22:24,3444,Lived in Russia (Formerly Expats - Russia),4700,4300,5100,DE,60-,F
2024-06-01 07:22:35,4710,Lived in Serbia (Formerly Expats - Serbia),4900,4500,5300,DE,60-,F
2024-06-01 07:22:46,665,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,DE,60-,F
2024-06-01 07:22:57,1737,Lived in Spain (Formerly Expats - Spain),2250,2100,2400,DE,60-,F
2024-06-01 07:23:08,798,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,DE,60-,F
2024-06-01 07:23:19,832,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,DE,60-,F
2024-06-01 07:23:30,2142,Lived in United Kingdom (Formerly Expats - United Kingdom),2650,2400,2900,DE,60-,F
2024-06-01 07:23:38,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,DE,60-,F
2024-06-01 07:23:42,899,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,DE,60-,F
2024-06-01 07:23:53,998,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,DE,60-,F
2024-06-02 00:01:06,29369085,,34100000,31300000,36900000,ES,-,all
2024-06-02 00:01:16,2699064,Lives abroad,3000000,2800000,3200000,ES,-,all
2024-06-02 00:01:27,1537,Lived in Austria (Formerly Expats - Austria),1850,1700,2000,ES,-,all
2024-06-02 00:01:37,15875,Lived in Belgium (Formerly Expats - Belgium),17450,16000,18900,ES,-,all
2024-06-02 00:01:48,2459,Lived in Czech Republic (Formerly Expats - Czech Republic),2700,2500,2900,ES,-,all
2024-06-02 00:02:00,2579,Lived in Denmark (Formerly Expats - Denmark),2950,2700,3200,ES,-,all
2024-06-02 00:02:11,932,Lived in Estonia (Formerly Expats - Estonia),1100,1000,1200,ES,-,all
2024-06-02 00:02:22,2811,Lived in Finland (Formerly Expats - Finland),3300,3000,3600,ES,-,all
2024-06-02 00:02:32,33052,Lived in France (Formerly Expats - France),40600,37300,43900,ES,-,all
2024-06-02 00:02:42,27835,Lived in Germany (Formerly Expats - Germany),32750,30100,35400,ES,-,all
2024-06-02 00:02:54,3976,Lived in Hungary (Formerly Expats - Hungary),4350,4000,4700,ES,-,all
2024-06-02 00:03:04,4623,Lived in Ireland (Formerly Expats - Ireland),5650,5200,6100,ES,-,all
2024-06-02 00:03:15,49387,Lived in Italy (Formerly Expats - Italy),57250,52600,61900,ES,-,all
2024-06-02 00:03:26,5712,Lived in Lithuania (Formerly Expats - Lithuania),6100,5600,6600,ES,-,all
2024-06-02 00:03:38,12943,Lived in Netherlands (Formerly Expats - Netherlands),15100,13900,16300,ES,-,all
2024-06-02 00:03:48,3795,Lived in Norway (Formerly Expats - Norway),4350,4000,4700,ES,-,all
2024-06-02 00:03:59,17438,Lived in Poland (Formerly Expats - Poland),19050,17500,20600,ES,-,all
2024-06-02 00:04:09,28565,Lived in Portugal (Formerly Expats - Portugal),31750,29200,34300,ES,-,all
2024-06-02 00:04:20,205701,Lived in Romania (Formerly Expats - Romania),220150,202300,238000,ES,-,all
2024-06-02 00:04:31,14810,Lived in Russia (Formerly Expats - Russia),18400,16900,19900,ES,-,all
2024-06-02 00:04:41,1777,Lived in Serbia (Formerly Expats - Serbia),2400,2200,2600,ES,-,all
2024-06-02 00:04:51,2517,Lived in Slovakia (Formerly Expats - Slovakia),2650,2400,2900,ES,-,all
2024-06-02 00:05:01,784,Lived in Spain (Formerly Expats - Spain),1050,1000,1100,ES,-,all
2024-06-02 00:05:12,7149,Lived in Sweden (Formerly Expats - Sweden),8400,7700,9100,ES,-,all
2024-06-02 00:05:23,11032,Lived in Switzerland (Formerly Expats - Switzerland),12000,11000,13000,ES,-,all
2024-06-02 00:05:34,70747,Lived in United Kingdom (Formerly Expats - United Kingdom),80200,73700,86700,ES,-,all
2024-06-02 00:05:41,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,ES,-,all
2024-06-02 00:05:44,1860,Lived in Latvia (Formerly Expats - Latvia),2050,1900,2200,ES,-,all
2024-06-02 00:05:54,998,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,ES,-,all
2024-06-02 00:06:05,13107348,,15800000,14500000,17100000,ES,-,M
2024-06-02 00:06:15,1272804,Lives abroad,1450000,1300000,1600000,ES,-,M
2024-06-02 00:06:26,665,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,ES,-,M
2024-06-02 00:06:36,7291,Lived in Belgium (Formerly Expats - Belgium),8500,7800,9200,ES,-,M
2024-06-02 00:06:47,726,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,ES,-,M
2024-06-02 00:06:58,1243,Lived in Denmark (Formerly Expats - Denmark),1450,1300,1600,ES,-,M
2024-06-02 00:07:08,798,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,ES,-,M
2024-06-02 00:07:19,1099,Lived in Finland (Formerly Expats - Finland),1300,1200,1400,ES,-,M
2024-06-02 00:07:29,15447,Lived in France (Formerly Expats - France),19500,17900,21100,ES,-,M
2024-06-02 00:07:41,12429,Lived in Germany (Formerly Expats - Germany),15200,14000,16400,ES,-,M
2024-06-02 00:07:51,1627,Lived in Hungary (Formerly Expats - Hungary),1650,1500,1800,ES,-,M
2024-06-02 00:08:02,2124,Lived in Ireland (Formerly Expats - Ireland),2750,2500,3000,ES,-,M
2024-06-02 00:08:12,26864,Lived in Italy (Formerly Expats - Italy),31600,29000,34200,ES,-,M
2024-06-02 00:08:23,1861,Lived in Lithuania (Formerly Expats - Lithuania),2100,1900,2300,ES,-,M
2024-06-02 00:08:34,6124,Lived in Netherlands (Formerly Expats - Netherlands),7400,6800,8000,ES,-,M
2024-06-02 00:08:45,1699,Lived in Norway (Formerly Expats - Norway),2100,1900,2300,ES,-,M
2024-06-02 00:08:55,5796,Lived in Poland (Formerly Expats - Poland),6650,6100,7200,ES,-,M
2024-06-02 00:09:06,14634,Lived in Portugal (Formerly Expats - Portugal),16450,15100,17800,ES,-,M
2024-06-02 00:09:17,92940,Lived in Romania (Formerly Expats - Romania),102650,94300,111000,ES,-,M
2024-06-02 00:09:28,4740,Lived in Russia (Formerly Expats - Russia),6100,5600,6600,ES,-,M
2024-06-02 00:09:38,856,Lived in Serbia (Formerly Expats - Serbia),1100,1000,1200,ES,-,M
2024-06-02 00:09:49,899,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,ES,-,M
2024-06-02 00:09:59,598,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,ES,-,M
2024-06-02 00:55:14,3119,Lived in Sweden (Formerly Expats - Sweden),3900,3600,4200,ES,-,M
2024-06-02 00:55:25,4950,Lived in Switzerland (Formerly Expats - Switzerland),5450,5000,5900,ES,-,M
2024-06-02 00:55:35,30165,Lived in United Kingdom (Formerly Expats - United Kingdom),35900,33000,38800,ES,-,M
2024-06-02 00:55:42,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,ES,-,M
2024-06-02 00:55:46,665,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,ES,-,M
2024-06-02 00:55:56,994,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,ES,-,M
2024-06-02 00:56:08,15871525,,17850000,16400000,19300000,ES,-,F
2024-06-02 00:56:19,1421650,Lives abroad,1550000,1400000,1700000,ES,-,F
2024-06-02 00:56:29,831,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,ES,-,F
2024-06-02 00:56:39,8493,Lived in Belgium (Formerly Expats - Belgium),8800,8100,9500,ES,-,F
2024-06-02 00:56:50,1733,Lived in Czech Republic (Formerly Expats - Czech Republic),1750,1600,1900,ES,-,F
2024-06-02 00:57:00,1352,Lived in Denmark (Formerly Expats - Denmark),1450,1300,1600,ES,-,F
2024-06-02 00:57:10,748,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,ES,-,F
2024-06-02 00:57:21,1573,Lived in Finland (Formerly Expats - Finland),1950,1800,2100,ES,-,F
2024-06-02 00:57:32,18029,Lived in France (Formerly Expats - France),21250,19500,23000,ES,-,F
2024-06-02 00:57:44,15363,Lived in Germany (Formerly Expats - Germany),17400,16000,18800,ES,-,F
2024-06-02 00:57:55,2299,Lived in Hungary (Formerly Expats - Hungary),2650,2400,2900,ES,-,F
2024-06-02 00:58:05,2446,Lived in Ireland (Formerly Expats - Ireland),2800,2600,3000,ES,-,F
2024-06-02 00:58:16,22207,Lived in Italy (Formerly Expats - Italy),25400,23300,27500,ES,-,F
2024-06-02 00:58:28,4066,Lived in Lithuania (Formerly Expats - Lithuania),3950,3600,4300,ES,-,F
2024-06-02 00:58:38,6790,Lived in Netherlands (Formerly Expats - Netherlands),7700,7100,8300,ES,-,F
2024-06-02 00:58:49,1970,Lived in Norway (Formerly Expats - Norway),2150,2000,2300,ES,-,F
2024-06-02 00:58:59,12020,Lived in Poland (Formerly Expats - Poland),12600,11600,13600,ES,-,F
2024-06-02 00:59:09,14036,Lived in Portugal (Formerly Expats - Portugal),15550,14300,16800,ES,-,F
2024-06-02 00:59:20,114744,Lived in Romania (Formerly Expats - Romania),119600,109900,129300,ES,-,F
2024-06-02 00:59:32,9712,Lived in Russia (Formerly Expats - Russia),12150,11200,13100,ES,-,F
2024-06-02 00:59:42,930,Lived in Serbia (Formerly Expats - Serbia),1250,1100,1400,ES,-,F
2024-06-02 00:59:53,1627,Lived in Slovakia (Formerly Expats - Slovakia),1800,1700,1900,ES,-,F
2024-06-02 01:00:03,994,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,ES,-,F
2024-06-02 01:00:14,4060,Lived in Sweden (Formerly Expats - Sweden),4450,4100,4800,ES,-,F
2024-06-02 01:00:25,6008,Lived in Switzerland (Formerly Expats - Switzerland),6400,5900,6900,ES,-,F
2024-06-02 01:00:36,39011,Lived in United Kingdom (Formerly Expats - United Kingdom),42150,38700,45600,ES,-,F
2024-06-02 01:00:43,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,ES,-,F
2024-06-02 01:00:47,1405,Lived in Latvia (Formerly Expats - Latvia),1400,1300,1500,ES,-,F
2024-06-02 01:00:57,997,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,ES,-,F
2024-06-02 01:01:08,501800,,944950,889900,1000000,ES,13-19,all
2024-06-02 01:01:18,19484,Lives abroad,25150,23100,27200,ES,13-19,all
2024-06-02 01:01:29,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,ES,13-19,all
2024-06-02 01:01:39,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,ES,13-19,all
2024-06-02 01:01:46,-3,Lived in Czech Republic (Formerly Expats - Czech Republic),-3,-3,-3,ES,13-19,all
2024-06-02 01:01:50,-3,Lived in Denmark (Formerly Expats - Denmark),-3,-3,-3,ES,13-19,all
2024-06-02 01:01:53,-3,Lived in Estonia (Formerly Expats - Estonia),-3,-3,-3,ES,13-19,all
2024-06-02 01:02:00,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,ES,13-19,all
2024-06-02 01:02:15,994,Lived in France (Formerly Expats - France),1000,1000,1000,ES,13-19,all
2024-06-02 01:02:25,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,ES,13-19,all
2024-06-02 01:02:32,-3,Lived in Hungary (Formerly Expats - Hungary),-3,-3,-3,ES,13-19,all
2024-06-02 01:02:36,-3,Lived in Ireland (Formerly Expats - Ireland),-3,-3,-3,ES,13-19,all
2024-06-02 01:02:46,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,ES,13-19,all
2024-06-02 01:02:53,-3,Lived in Lithuania (Formerly Expats - Lithuania),-3,-3,-3,ES,13-19,all
2024-06-02 01:03:05,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,ES,13-19,all
2024-06-02 01:03:12,-3,Lived in Norway (Formerly Expats - Norway),-3,-3,-3,ES,13-19,all
2024-06-02 01:03:23,996,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,ES,13-19,all
2024-06-02 01:03:33,498,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,ES,13-19,all
2024-06-02 01:03:43,499,Lived in Romania (Formerly Expats - Romania),1000,1000,1000,ES,13-19,all
2024-06-02 01:03:53,0,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,ES,13-19,all
2024-06-02 01:04:02,-3,Lived in Serbia (Formerly Expats - Serbia),-3,-3,-3,ES,13-19,all
2024-06-02 01:04:09,-3,Lived in Slovakia (Formerly Expats - Slovakia),-3,-3,-3,ES,13-19,all
2024-06-02 01:04:16,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,ES,13-19,all
2024-06-02 01:04:26,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,ES,13-19,all
2024-06-02 01:04:37,0,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,ES,13-19,all
2024-06-02 01:04:48,996,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,ES,13-19,all
2024-06-02 01:04:59,0,Lived in Greece (Formerly Expats - Greece),1000,1000,1000,ES,13-19,all
2024-06-02 01:05:06,-3,Lived in Latvia (Formerly Expats - Latvia),-3,-3,-3,ES,13-19,all
2024-06-02 01:05:09,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,ES,13-19,all
2024-06-02 01:05:16,268751,,465650,427900,503400,ES,13-19,M
2024-06-02 01:05:27,10233,Lives abroad,14250,13100,15400,ES,13-19,M
2024-06-02 01:05:38,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,ES,13-19,M
2024-06-02 01:05:48,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,ES,13-19,M
2024-06-02 01:05:55,-3,Lived in Czech Republic (Formerly Expats - Czech Republic),-3,-3,-3,ES,13-19,M
2024-06-02 01:05:58,-3,Lived in Denmark (Formerly Expats - Denmark),-3,-3,-3,ES,13-19,M
2024-06-02 01:06:05,-3,Lived in Estonia (Formerly Expats - Estonia),-3,-3,-3,ES,13-19,M
2024-06-02 01:06:16,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,ES,13-19,M
2024-06-02 01:06:26,989,Lived in France (Formerly Expats - France),1000,1000,1000,ES,13-19,M
2024-06-02 01:06:37,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,ES,13-19,M
2024-06-02 01:06:44,-3,Lived in Hungary (Formerly Expats - Hungary),-3,-3,-3,ES,13-19,M
2024-06-02 01:06:54,0,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,ES,13-19,M
2024-06-02 01:07:05,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,ES,13-19,M
2024-06-02 01:07:11,-3,Lived in Lithuania (Formerly Expats - Lithuania),-3,-3,-3,ES,13-19,M
