query_time,dau,behaviors,mau,mau_lower,mau_upper,country,age_group,gender_alias
2024-06-02 22:29:45,44824,Lived in United Kingdom (Formerly Expats - United Kingdom),56700,52100,61300,FR,-,all
2024-06-02 22:31:42,974,Lived in France (Formerly Expats - France),1100,1000,1200,FR,-,M
2024-06-02 22:31:53,9316,Lived in Germany (Formerly Expats - Germany),13500,12400,14600,FR,-,M
2024-06-02 22:32:24,46895,Lived in Italy (Formerly Expats - Italy),54650,50200,59100,FR,-,M
2024-06-02 22:32:45,5024,Lived in Netherlands (Formerly Expats - Netherlands),6200,5700,6700,FR,-,M
2024-06-02 22:33:06,11299,Lived in Poland (Formerly Expats - Poland),12000,11000,13000,FR,-,M
2024-06-02 22:34:09,29849,Lived in Spain (Formerly Expats - Spain),35150,32300,38000,FR,-,M
2024-06-02 22:34:20,1899,Lived in Sweden (Formerly Expats - Sweden),2300,2100,2500,FR,-,M
2024-06-02 22:34:42,18705,Lived in United Kingdom (Formerly Expats - United Kingdom),25600,23500,27700,FR,-,M
2024-06-02 22:36:40,499,Lived in France (Formerly Expats - France),1000,1000,1000,FR,-,F
2024-06-02 22:36:50,13129,Lived in Germany (Formerly Expats - Germany),15100,13900,16300,FR,-,F
2024-06-02 22:37:22,45135,Lived in Italy (Formerly Expats - Italy),50950,46800,55100,FR,-,F
2024-06-02 22:37:43,5124,Lived in Netherlands (Formerly Expats - Netherlands),5850,5400,6300,FR,-,F
2024-06-02 22:38:04,15760,Lived in Poland (Formerly Expats - Poland),16800,15400,18200,FR,-,F
2024-06-02 22:39:09,30541,Lived in Spain (Formerly Expats - Spain),35350,32500,38200,FR,-,F
2024-06-02 22:39:19,2024,Lived in Sweden (Formerly Expats - Sweden),2500,2300,2700,FR,-,F
2024-06-02 22:39:41,25237,Lived in United Kingdom (Formerly Expats - United Kingdom),29400,27000,31800,FR,-,F
2024-06-02 23:26:21,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,13-19,all
2024-06-02 23:26:31,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,13-19,all
2024-06-02 23:26:53,598,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,FR,13-19,all
2024-06-02 23:27:07,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,13-19,all
2024-06-02 23:27:24,989,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,13-19,all
2024-06-02 23:28:19,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,FR,13-19,all
2024-06-02 23:28:30,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,13-19,all
2024-06-02 23:28:50,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,FR,13-19,all
2024-06-02 23:30:18,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,13-19,M
2024-06-02 23:30:28,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,13-19,M
2024-06-02 23:30:54,664,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,FR,13-19,M
2024-06-02 23:31:11,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,13-19,M
2024-06-02 23:31:29,0,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,13-19,M
2024-06-02 23:32:33,497,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,FR,13-19,M
2024-06-02 23:32:43,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,13-19,M
2024-06-02 23:33:04,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,FR,13-19,M
2024-06-02 23:34:45,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,13-19,F
2024-06-02 23:34:56,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,13-19,F
2024-06-02 23:35:23,497,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,FR,13-19,F
2024-06-03 00:20:44,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,13-19,F
2024-06-03 00:21:06,989,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,13-19,F
2024-06-03 00:22:10,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,FR,13-19,F
2024-06-03 00:22:20,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,13-19,F
2024-06-03 00:22:43,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,FR,13-19,F
2024-06-03 00:24:50,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,20-24,all
2024-06-03 00:25:00,363,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,20-24,all
2024-06-03 00:25:31,3524,Lived in Italy (Formerly Expats - Italy),4350,4000,4700,FR,20-24,all
2024-06-03 00:25:52,989,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,20-24,all
2024-06-03 00:26:13,1125,Lived in Poland (Formerly Expats - Poland),1200,1100,1300,FR,20-24,all
2024-06-03 00:27:17,2077,Lived in Spain (Formerly Expats - Spain),3050,2800,3300,FR,20-24,all
2024-06-03 00:27:28,996,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,20-24,all
2024-06-03 00:27:48,1730,Lived in United Kingdom (Formerly Expats - United Kingdom),2350,2200,2500,FR,20-24,all
2024-06-03 00:29:36,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,20-24,M
2024-06-03 00:29:46,332,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,20-24,M
2024-06-03 00:30:17,1975,Lived in Italy (Formerly Expats - Italy),2400,2200,2600,FR,20-24,M
2024-06-03 00:30:38,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,20-24,M
2024-06-03 00:30:59,798,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,20-24,M
2024-06-03 00:32:02,1139,Lived in Spain (Formerly Expats - Spain),1750,1600,1900,FR,20-24,M
2024-06-03 00:32:12,996,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,20-24,M
2024-06-03 00:32:34,757,Lived in United Kingdom (Formerly Expats - United Kingdom),1200,1100,1300,FR,20-24,M
2024-06-03 01:19:22,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,20-24,F
2024-06-03 01:19:32,399,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,FR,20-24,F
2024-06-03 01:20:06,1525,Lived in Italy (Formerly Expats - Italy),1950,1800,2100,FR,20-24,F
2024-06-03 01:20:27,989,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,20-24,F
2024-06-03 01:20:47,899,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,20-24,F
2024-06-03 01:21:52,974,Lived in Spain (Formerly Expats - Spain),1200,1100,1300,FR,20-24,F
2024-06-03 01:22:02,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,20-24,F
2024-06-03 01:22:24,942,Lived in United Kingdom (Formerly Expats - United Kingdom),1100,1000,1200,FR,20-24,F
2024-06-03 01:24:13,873,Lived in France (Formerly Expats - France),1000,1000,1000,FR,25-29,all
2024-06-03 01:24:24,2229,Lived in Germany (Formerly Expats - Germany),3050,2800,3300,FR,25-29,all
2024-06-03 01:24:56,16819,Lived in Italy (Formerly Expats - Italy),18950,17400,20500,FR,25-29,all
2024-06-03 01:25:20,1132,Lived in Netherlands (Formerly Expats - Netherlands),1550,1400,1700,FR,25-29,all
2024-06-03 01:25:42,2778,Lived in Poland (Formerly Expats - Poland),3050,2800,3300,FR,25-29,all
2024-06-03 01:26:47,11625,Lived in Spain (Formerly Expats - Spain),12750,11700,13800,FR,25-29,all
2024-06-03 01:26:58,749,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,25-29,all
2024-06-03 01:27:20,4499,Lived in United Kingdom (Formerly Expats - United Kingdom),6200,5700,6700,FR,25-29,all
2024-06-03 01:29:19,997,Lived in France (Formerly Expats - France),1000,1000,1000,FR,25-29,M
2024-06-03 01:29:29,1079,Lived in Germany (Formerly Expats - Germany),1700,1600,1800,FR,25-29,M
2024-06-03 01:30:01,8947,Lived in Italy (Formerly Expats - Italy),9950,9100,10800,FR,25-29,M
2024-06-03 01:30:23,614,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,25-29,M
2024-06-03 01:30:45,1152,Lived in Poland (Formerly Expats - Poland),1400,1300,1500,FR,25-29,M
2024-06-03 01:31:51,6491,Lived in Spain (Formerly Expats - Spain),6950,6400,7500,FR,25-29,M
2024-06-03 01:32:03,598,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,25-29,M
2024-06-03 01:32:24,2257,Lived in United Kingdom (Formerly Expats - United Kingdom),3050,2800,3300,FR,25-29,M
2024-06-03 01:34:21,664,Lived in France (Formerly Expats - France),1000,1000,1000,FR,25-29,F
2024-06-03 01:34:32,1146,Lived in Germany (Formerly Expats - Germany),1400,1300,1500,FR,25-29,F
2024-06-03 01:35:06,7983,Lived in Italy (Formerly Expats - Italy),8800,8100,9500,FR,25-29,F
2024-06-03 01:35:27,798,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,25-29,F
2024-06-03 01:35:49,1574,Lived in Poland (Formerly Expats - Poland),1650,1500,1800,FR,25-29,F
2024-06-03 02:21:55,5059,Lived in Spain (Formerly Expats - Spain),5800,5300,6300,FR,25-29,F
2024-06-03 02:22:06,748,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,25-29,F
2024-06-03 02:22:27,2275,Lived in United Kingdom (Formerly Expats - United Kingdom),3050,2800,3300,FR,25-29,F
2024-06-03 02:24:22,664,Lived in France (Formerly Expats - France),1000,1000,1000,FR,30-34,all
2024-06-03 02:24:33,3181,Lived in Germany (Formerly Expats - Germany),3700,3400,4000,FR,30-34,all
2024-06-03 02:25:05,17062,Lived in Italy (Formerly Expats - Italy),18850,17300,20400,FR,30-34,all
2024-06-03 02:25:26,1582,Lived in Netherlands (Formerly Expats - Netherlands),1750,1600,1900,FR,30-34,all
2024-06-03 02:25:48,3793,Lived in Poland (Formerly Expats - Poland),3950,3600,4300,FR,30-34,all
2024-06-03 02:26:51,11737,Lived in Spain (Formerly Expats - Spain),12950,11900,14000,FR,30-34,all
2024-06-03 02:27:01,873,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,30-34,all
2024-06-03 02:27:22,4406,Lived in United Kingdom (Formerly Expats - United Kingdom),6000,5500,6500,FR,30-34,all
2024-06-03 02:29:18,664,Lived in France (Formerly Expats - France),1000,1000,1000,FR,30-34,M
2024-06-03 02:29:29,1399,Lived in Germany (Formerly Expats - Germany),1950,1800,2100,FR,30-34,M
2024-06-03 02:30:00,8939,Lived in Italy (Formerly Expats - Italy),10350,9500,11200,FR,30-34,M
2024-06-03 02:30:20,1298,Lived in Netherlands (Formerly Expats - Netherlands),1200,1100,1300,FR,30-34,M
2024-06-03 02:30:44,1823,Lived in Poland (Formerly Expats - Poland),1750,1600,1900,FR,30-34,M
2024-06-03 02:31:46,5857,Lived in Spain (Formerly Expats - Spain),6850,6300,7400,FR,30-34,M
2024-06-03 02:31:57,831,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,30-34,M
2024-06-03 02:32:18,2099,Lived in United Kingdom (Formerly Expats - United Kingdom),3200,2900,3500,FR,30-34,M
2024-06-03 03:19:27,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,30-34,F
2024-06-03 03:19:38,1804,Lived in Germany (Formerly Expats - Germany),1750,1600,1900,FR,30-34,F
2024-06-03 03:20:13,7961,Lived in Italy (Formerly Expats - Italy),8400,7700,9100,FR,30-34,F
2024-06-03 03:20:34,497,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,30-34,F
2024-06-03 03:20:55,2079,Lived in Poland (Formerly Expats - Poland),2200,2000,2400,FR,30-34,F
2024-06-03 03:21:59,5686,Lived in Spain (Formerly Expats - Spain),6000,5500,6500,FR,30-34,F
2024-06-03 03:22:10,997,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,30-34,F
2024-06-03 03:22:32,2537,Lived in United Kingdom (Formerly Expats - United Kingdom),2750,2500,3000,FR,30-34,F
2024-06-03 03:24:29,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,35-39,all
2024-06-03 03:24:40,2664,Lived in Germany (Formerly Expats - Germany),3150,2900,3400,FR,35-39,all
2024-06-03 03:25:11,9986,Lived in Italy (Formerly Expats - Italy),11400,10500,12300,FR,35-39,all
2024-06-03 03:25:32,1199,Lived in Netherlands (Formerly Expats - Netherlands),1150,1100,1200,FR,35-39,all
2024-06-03 03:25:54,4112,Lived in Poland (Formerly Expats - Poland),3950,3600,4300,FR,35-39,all
2024-06-03 04:12:04,6319,Lived in Spain (Formerly Expats - Spain),7850,7200,8500,FR,35-39,all
2024-06-03 04:12:14,598,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,35-39,all
2024-06-03 04:12:37,0,Lived in United Kingdom (Formerly Expats - United Kingdom),4600,4200,5000,FR,35-39,all
2024-06-03 04:14:22,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,35-39,M
2024-06-03 04:14:34,1294,Lived in Germany (Formerly Expats - Germany),1600,1500,1700,FR,35-39,M
2024-06-03 04:15:05,5256,Lived in Italy (Formerly Expats - Italy),6200,5700,6700,FR,35-39,M
2024-06-03 04:15:27,999,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,35-39,M
2024-06-03 04:15:49,1698,Lived in Poland (Formerly Expats - Poland),1550,1400,1700,FR,35-39,M
2024-06-03 04:16:53,3218,Lived in Spain (Formerly Expats - Spain),4050,3700,4400,FR,35-39,M
2024-06-03 04:17:03,497,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,35-39,M
2024-06-03 04:17:24,1606,Lived in United Kingdom (Formerly Expats - United Kingdom),2300,2100,2500,FR,35-39,M
2024-06-03 04:19:10,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,35-39,F
2024-06-03 04:19:21,1430,Lived in Germany (Formerly Expats - Germany),1550,1400,1700,FR,35-39,F
2024-06-03 04:19:54,4643,Lived in Italy (Formerly Expats - Italy),5000,4600,5400,FR,35-39,F
2024-06-03 04:20:16,997,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,35-39,F
2024-06-03 04:20:37,2264,Lived in Poland (Formerly Expats - Poland),2300,2100,2500,FR,35-39,F
2024-06-03 04:21:40,3458,Lived in Spain (Formerly Expats - Spain),3750,3400,4100,FR,35-39,F
2024-06-03 04:21:51,664,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,35-39,F
2024-06-03 04:22:12,1727,Lived in United Kingdom (Formerly Expats - United Kingdom),2200,2000,2400,FR,35-39,F
2024-06-03 04:23:59,498,Lived in France (Formerly Expats - France),1000,1000,1000,FR,40-44,all
2024-06-03 04:24:10,2199,Lived in Germany (Formerly Expats - Germany),2850,2600,3100,FR,40-44,all
2024-06-03 04:24:42,7713,Lived in Italy (Formerly Expats - Italy),8350,7700,9000,FR,40-44,all
2024-06-03 04:25:03,776,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,40-44,all
2024-06-03 04:25:24,4596,Lived in Poland (Formerly Expats - Poland),4350,4000,4700,FR,40-44,all
2024-06-03 04:26:31,4514,Lived in Spain (Formerly Expats - Spain),5650,5200,6100,FR,40-44,all
2024-06-03 04:26:42,997,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,40-44,all
2024-06-03 04:27:03,3321,Lived in United Kingdom (Formerly Expats - United Kingdom),4000,3700,4300,FR,40-44,all
2024-06-03 04:28:52,497,Lived in France (Formerly Expats - France),1000,1000,1000,FR,40-44,M
2024-06-03 04:29:02,815,Lived in Germany (Formerly Expats - Germany),1300,1200,1400,FR,40-44,M
2024-06-03 04:29:33,4111,Lived in Italy (Formerly Expats - Italy),4350,4000,4700,FR,40-44,M
2024-06-03 04:29:55,713,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,40-44,M
2024-06-03 05:15:20,1698,Lived in Poland (Formerly Expats - Poland),1600,1500,1700,FR,40-44,M
2024-06-03 05:16:27,1958,Lived in Spain (Formerly Expats - Spain),2700,2500,2900,FR,40-44,M
2024-06-03 05:16:37,994,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,40-44,M
2024-06-03 05:16:58,1499,Lived in United Kingdom (Formerly Expats - United Kingdom),1950,1800,2100,FR,40-44,M
2024-06-03 05:18:47,497,Lived in France (Formerly Expats - France),1000,1000,1000,FR,40-44,F
2024-06-03 05:18:58,1274,Lived in Germany (Formerly Expats - Germany),1550,1400,1700,FR,40-44,F
2024-06-03 05:19:31,3513,Lived in Italy (Formerly Expats - Italy),3900,3600,4200,FR,40-44,F
2024-06-03 05:19:53,994,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,40-44,F
2024-06-03 05:20:14,2902,Lived in Poland (Formerly Expats - Poland),2750,2500,3000,FR,40-44,F
2024-06-03 05:21:17,2324,Lived in Spain (Formerly Expats - Spain),2850,2600,3100,FR,40-44,F
2024-06-03 05:21:28,994,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,40-44,F
2024-06-03 05:21:48,1888,Lived in United Kingdom (Formerly Expats - United Kingdom),1950,1800,2100,FR,40-44,F
2024-06-03 05:23:35,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,45-49,all
2024-06-03 05:23:46,2227,Lived in Germany (Formerly Expats - Germany),2400,2200,2600,FR,45-49,all
2024-06-03 05:24:17,6165,Lived in Italy (Formerly Expats - Italy),6850,6300,7400,FR,45-49,all
2024-06-03 05:24:39,691,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,45-49,all
2024-06-03 05:25:00,3667,Lived in Poland (Formerly Expats - Poland),3800,3500,4100,FR,45-49,all
2024-06-03 05:26:05,4099,Lived in Spain (Formerly Expats - Spain),4900,4500,5300,FR,45-49,all
2024-06-03 05:26:16,997,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,45-49,all
2024-06-03 05:26:36,3618,Lived in United Kingdom (Formerly Expats - United Kingdom),3700,3400,4000,FR,45-49,all
2024-06-03 05:28:23,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,45-49,M
2024-06-03 05:28:33,922,Lived in Germany (Formerly Expats - Germany),1100,1000,1200,FR,45-49,M
2024-06-03 05:29:07,3165,Lived in Italy (Formerly Expats - Italy),3500,3200,3800,FR,45-49,M
2024-06-03 05:29:29,399,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,45-49,M
2024-06-03 05:29:50,1453,Lived in Poland (Formerly Expats - Poland),1450,1300,1600,FR,45-49,M
2024-06-03 06:15:57,1982,Lived in Spain (Formerly Expats - Spain),2300,2100,2500,FR,45-49,M
2024-06-03 06:16:12,497,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,45-49,M
2024-06-03 06:16:35,1675,Lived in United Kingdom (Formerly Expats - United Kingdom),1750,1600,1900,FR,45-49,M
2024-06-03 06:18:21,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,45-49,F
2024-06-03 06:18:32,1175,Lived in Germany (Formerly Expats - Germany),1200,1100,1300,FR,45-49,F
2024-06-03 06:19:03,2816,Lived in Italy (Formerly Expats - Italy),3150,2900,3400,FR,45-49,F
2024-06-03 06:19:24,798,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,45-49,F
2024-06-03 06:19:46,2199,Lived in Poland (Formerly Expats - Poland),2300,2100,2500,FR,45-49,F
2024-06-03 06:20:50,2076,Lived in Spain (Formerly Expats - Spain),2500,2300,2700,FR,45-49,F
2024-06-03 06:21:00,994,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,45-49,F
2024-06-03 06:21:22,1847,Lived in United Kingdom (Formerly Expats - United Kingdom),1900,1700,2100,FR,45-49,F
2024-06-03 06:23:10,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,50-54,all
2024-06-03 06:23:21,1905,Lived in Germany (Formerly Expats - Germany),2400,2200,2600,FR,50-54,all
2024-06-03 06:23:53,6226,Lived in Italy (Formerly Expats - Italy),7050,6500,7600,FR,50-54,all
2024-06-03 06:24:15,764,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,50-54,all
2024-06-03 06:24:36,2652,Lived in Poland (Formerly Expats - Poland),2800,2600,3000,FR,50-54,all
2024-06-03 07:10:42,3065,Lived in Spain (Formerly Expats - Spain),4800,4400,5200,FR,50-54,all
2024-06-03 07:10:54,598,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,50-54,all
2024-06-03 07:11:15,4362,Lived in United Kingdom (Formerly Expats - United Kingdom),4650,4300,5000,FR,50-54,all
2024-06-03 07:13:00,989,Lived in France (Formerly Expats - France),1000,1000,1000,FR,50-54,M
2024-06-03 07:13:11,737,Lived in Germany (Formerly Expats - Germany),1100,1000,1200,FR,50-54,M
2024-06-03 07:13:43,2937,Lived in Italy (Formerly Expats - Italy),3450,3200,3700,FR,50-54,M
2024-06-03 07:14:05,749,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,50-54,M
2024-06-03 07:14:25,1082,Lived in Poland (Formerly Expats - Poland),1200,1100,1300,FR,50-54,M
2024-06-03 07:15:28,1451,Lived in Spain (Formerly Expats - Spain),2150,2000,2300,FR,50-54,M
2024-06-03 07:15:39,989,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,50-54,M
2024-06-03 07:16:00,1511,Lived in United Kingdom (Formerly Expats - United Kingdom),1950,1800,2100,FR,50-54,M
2024-06-03 07:17:54,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,50-54,F
2024-06-03 07:18:04,1224,Lived in Germany (Formerly Expats - Germany),1300,1200,1400,FR,50-54,F
2024-06-03 07:18:36,3114,Lived in Italy (Formerly Expats - Italy),3450,3200,3700,FR,50-54,F
2024-06-03 07:18:56,776,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,50-54,F
2024-06-03 07:19:19,1544,Lived in Poland (Formerly Expats - Poland),1550,1400,1700,FR,50-54,F
2024-06-03 07:20:22,1243,Lived in Spain (Formerly Expats - Spain),2600,2400,2800,FR,50-54,F
2024-06-03 07:20:33,598,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,50-54,F
2024-06-03 07:20:55,2699,Lived in United Kingdom (Formerly Expats - United Kingdom),2500,2300,2700,FR,50-54,F
2024-06-03 07:22:41,497,Lived in France (Formerly Expats - France),1000,1000,1000,FR,55-59,all
2024-06-03 08:07:55,1915,Lived in Germany (Formerly Expats - Germany),2600,2400,2800,FR,55-59,all
2024-06-03 08:08:26,6040,Lived in Italy (Formerly Expats - Italy),7100,6500,7700,FR,55-59,all
2024-06-03 08:08:49,863,Lived in Netherlands (Formerly Expats - Netherlands),1050,1000,1100,FR,55-59,all
2024-06-03 08:09:10,1299,Lived in Poland (Formerly Expats - Poland),1750,1600,1900,FR,55-59,all
2024-06-03 08:10:14,4321,Lived in Spain (Formerly Expats - Spain),4700,4300,5100,FR,55-59,all
2024-06-03 08:10:24,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,55-59,all
2024-06-03 08:10:46,4082,Lived in United Kingdom (Formerly Expats - United Kingdom),5250,4800,5700,FR,55-59,all
2024-06-03 08:12:36,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,55-59,M
2024-06-03 08:12:51,0,Lived in Germany (Formerly Expats - Germany),1050,1000,1100,FR,55-59,M
2024-06-03 08:13:23,3064,Lived in Italy (Formerly Expats - Italy),3450,3200,3700,FR,55-59,M
2024-06-03 08:13:44,664,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,55-59,M
2024-06-03 08:14:06,713,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,FR,55-59,M
2024-06-03 08:15:09,1989,Lived in Spain (Formerly Expats - Spain),2050,1900,2200,FR,55-59,M
2024-06-03 08:15:20,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,55-59,M
2024-06-03 08:15:41,1439,Lived in United Kingdom (Formerly Expats - United Kingdom),2200,2000,2400,FR,55-59,M
2024-06-03 08:17:34,0,Lived in France (Formerly Expats - France),1000,1000,1000,FR,55-59,F
2024-06-03 08:17:45,1235,Lived in Germany (Formerly Expats - Germany),1550,1400,1700,FR,55-59,F
2024-06-03 08:18:17,2881,Lived in Italy (Formerly Expats - Italy),3600,3300,3900,FR,55-59,F
2024-06-03 08:18:38,899,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,FR,55-59,F
2024-06-03 08:18:59,548,Lived in Poland (Formerly Expats - Poland),1050,1000,1100,FR,55-59,F
2024-06-03 08:20:03,2319,Lived in Spain (Formerly Expats - Spain),2650,2400,2900,FR,55-59,F
2024-06-03 08:20:13,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,55-59,F
2024-06-03 08:20:35,2556,Lived in United Kingdom (Formerly Expats - United Kingdom),2900,2700,3100,FR,55-59,F
2024-06-03 08:22:30,399,Lived in France (Formerly Expats - France),1000,1000,1000,FR,60-,all
2024-06-03 08:22:40,5396,Lived in Germany (Formerly Expats - Germany),7050,6500,7600,FR,60-,all
2024-06-03 08:23:12,18395,Lived in Italy (Formerly Expats - Italy),23150,21300,25000,FR,60-,all
2024-06-03 08:23:34,2750,Lived in Netherlands (Formerly Expats - Netherlands),3500,3200,3800,FR,60-,all
2024-06-03 08:23:55,3374,Lived in Poland (Formerly Expats - Poland),4150,3800,4500,FR,60-,all
2024-06-03 08:25:00,12799,Lived in Spain (Formerly Expats - Spain),14350,13200,15500,FR,60-,all
2024-06-03 08:25:11,762,Lived in Sweden (Formerly Expats - Sweden),1150,1100,1200,FR,60-,all
2024-06-03 08:25:33,14469,Lived in United Kingdom (Formerly Expats - United Kingdom),18700,17200,20200,FR,60-,all
2024-06-03 09:12:36,497,Lived in France (Formerly Expats - France),1000,1000,1000,FR,60-,M
2024-06-03 09:12:48,1983,Lived in Germany (Formerly Expats - Germany),2850,2600,3100,FR,60-,M
2024-06-03 09:13:21,8539,Lived in Italy (Formerly Expats - Italy),11250,10300,12200,FR,60-,M
2024-06-03 09:13:44,749,Lived in Netherlands (Formerly Expats - Netherlands),1400,1300,1500,FR,60-,M
2024-06-03 09:14:06,1262,Lived in Poland (Formerly Expats - Poland),1500,1400,1600,FR,60-,M
2024-06-03 09:15:14,0,Lived in Spain (Formerly Expats - Spain),6200,5700,6700,FR,60-,M
2024-06-03 09:15:25,748,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,60-,M
2024-06-03 09:15:49,6176,Lived in United Kingdom (Formerly Expats - United Kingdom),8050,7400,8700,FR,60-,M
2024-06-03 09:17:51,497,Lived in France (Formerly Expats - France),1000,1000,1000,FR,60-,F
2024-06-03 09:18:02,3519,Lived in Germany (Formerly Expats - Germany),4050,3700,4400,FR,60-,F
2024-06-03 09:18:35,9997,Lived in Italy (Formerly Expats - Italy),11750,10800,12700,FR,60-,F
2024-06-03 09:18:56,1851,Lived in Netherlands (Formerly Expats - Netherlands),2050,1900,2200,FR,60-,F
2024-06-03 09:19:17,2035,Lived in Poland (Formerly Expats - Poland),2600,2400,2800,FR,60-,F
2024-06-03 09:20:23,7149,Lived in Spain (Formerly Expats - Spain),8150,7500,8800,FR,60-,F
2024-06-03 09:20:33,624,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,FR,60-,F
